/usr/local/lib/python3.10/dist-packages/torch/nn/modules/lazy.py:181: UserWarning: Lazy modules are a new feature under heavy development so changes to the API or functionality can happen at any moment.
  warnings.warn('Lazy modules are a new feature under heavy development '
Folder 'MultiPatternAttention_Classifier' already exists at 'Models/trained_models'
Starting to train MultiPatternAttention_Classifier on MiddlePhalanxOutlineAgeGroup_TRAIN.csv
15
Epoch [1/1000], Loss: 0.7226
Epoch [14/1000], Loss: 0.4926
Epoch [15/1000], Loss: 0.4732
Epoch [16/1000], Loss: 0.4539
Epoch [17/1000], Loss: 0.4349
Epoch [18/1000], Loss: 0.4164
Epoch [19/1000], Loss: 0.3984
Epoch [20/1000], Loss: 0.3812
Epoch [21/1000], Loss: 0.3648
Epoch [22/1000], Loss: 0.3491
Epoch [23/1000], Loss: 0.3343
Epoch [24/1000], Loss: 0.3201
Epoch [25/1000], Loss: 0.3065
Epoch [26/1000], Loss: 0.2934
Epoch [27/1000], Loss: 0.2807
Epoch [28/1000], Loss: 0.2681
Epoch [29/1000], Loss: 0.2557
Epoch [30/1000], Loss: 0.2432
Epoch [31/1000], Loss: 0.2307
Epoch [32/1000], Loss: 0.2181
Epoch [33/1000], Loss: 0.2055
Epoch [34/1000], Loss: 0.1929
Epoch [35/1000], Loss: 0.1803
Epoch [36/1000], Loss: 0.1679
Epoch [37/1000], Loss: 0.1557
Epoch [38/1000], Loss: 0.1437
Epoch [39/1000], Loss: 0.1321
Epoch [40/1000], Loss: 0.1209
Epoch [41/1000], Loss: 0.1101
Epoch [42/1000], Loss: 0.0998
Epoch [43/1000], Loss: 0.0899
Epoch [44/1000], Loss: 0.0806
Epoch [45/1000], Loss: 0.0720
Epoch [46/1000], Loss: 0.0640
Epoch [47/1000], Loss: 0.0567
Epoch [48/1000], Loss: 0.0503
Epoch [49/1000], Loss: 0.0447
Epoch [50/1000], Loss: 0.0399
Epoch [51/1000], Loss: 0.0357
Epoch [52/1000], Loss: 0.0321
Epoch [53/1000], Loss: 0.0289
Epoch [54/1000], Loss: 0.0260
Epoch [55/1000], Loss: 0.0233
Epoch [56/1000], Loss: 0.0208
Epoch [57/1000], Loss: 0.0185
Epoch [58/1000], Loss: 0.0162
Epoch [59/1000], Loss: 0.0141
Epoch [60/1000], Loss: 0.0122
Epoch [61/1000], Loss: 0.0105
Epoch [62/1000], Loss: 0.0090
Epoch [63/1000], Loss: 0.0077
Epoch [64/1000], Loss: 0.0066
Epoch [65/1000], Loss: 0.0056
Epoch [66/1000], Loss: 0.0049
Epoch [67/1000], Loss: 0.0042
Epoch [68/1000], Loss: 0.0036
Epoch [69/1000], Loss: 0.0032
Epoch [70/1000], Loss: 0.0028
Epoch [71/1000], Loss: 0.0025
Epoch [72/1000], Loss: 0.0022
Epoch [73/1000], Loss: 0.0020
Epoch [74/1000], Loss: 0.0018
Epoch [75/1000], Loss: 0.0016
Epoch [76/1000], Loss: 0.0015
Epoch [77/1000], Loss: 0.0013
Epoch [78/1000], Loss: 0.0012
Epoch [79/1000], Loss: 0.0011
Epoch [80/1000], Loss: 0.0010
Epoch [81/1000], Loss: 0.0010
Epoch [82/1000], Loss: 0.0009
Epoch [83/1000], Loss: 0.0008
Epoch [84/1000], Loss: 0.0008
Epoch [85/1000], Loss: 0.0007
Epoch [86/1000], Loss: 0.0007
Epoch [87/1000], Loss: 0.0007
Epoch [88/1000], Loss: 0.0006
Epoch [89/1000], Loss: 0.0006
Epoch [90/1000], Loss: 0.0006
Epoch [91/1000], Loss: 0.0005
Epoch [92/1000], Loss: 0.0005
Epoch [93/1000], Loss: 0.0005
Epoch [94/1000], Loss: 0.0005
Epoch [95/1000], Loss: 0.0005
Epoch [96/1000], Loss: 0.0004
Epoch [97/1000], Loss: 0.0004
Epoch [98/1000], Loss: 0.0004
Epoch [99/1000], Loss: 0.0004
Epoch [100/1000], Loss: 0.0004
Epoch [101/1000], Loss: 0.0004
Epoch [102/1000], Loss: 0.0004
Epoch [103/1000], Loss: 0.0003
Epoch [104/1000], Loss: 0.0003
Epoch [105/1000], Loss: 0.0003
Epoch [106/1000], Loss: 0.0003
Epoch [107/1000], Loss: 0.0003
Epoch [108/1000], Loss: 0.0003
Epoch [109/1000], Loss: 0.0003
Epoch [110/1000], Loss: 0.0003
Epoch [111/1000], Loss: 0.0003
Epoch [112/1000], Loss: 0.0003
Epoch [113/1000], Loss: 0.0003
Epoch [114/1000], Loss: 0.0003
Epoch [115/1000], Loss: 0.0003
Epoch [116/1000], Loss: 0.0003
Epoch [117/1000], Loss: 0.0003
Epoch [118/1000], Loss: 0.0003
Epoch [119/1000], Loss: 0.0002
Epoch [120/1000], Loss: 0.0002
Epoch [121/1000], Loss: 0.0002
Epoch [122/1000], Loss: 0.0002
Epoch [123/1000], Loss: 0.0002
Epoch [124/1000], Loss: 0.0002
Epoch [125/1000], Loss: 0.0002
Epoch [126/1000], Loss: 0.0002
Epoch [127/1000], Loss: 0.0002
Epoch [128/1000], Loss: 0.0002
Epoch [129/1000], Loss: 0.0002
Epoch [130/1000], Loss: 0.0002
Epoch [131/1000], Loss: 0.0002
Epoch [132/1000], Loss: 0.0002
Epoch [133/1000], Loss: 0.0002
Epoch [134/1000], Loss: 0.0002
Epoch [135/1000], Loss: 0.0002
Epoch [136/1000], Loss: 0.0002
Epoch [137/1000], Loss: 0.0002
Epoch [138/1000], Loss: 0.0002
Epoch [139/1000], Loss: 0.0002
Epoch [140/1000], Loss: 0.0002
Epoch [141/1000], Loss: 0.0002
Epoch [142/1000], Loss: 0.0002
Epoch [143/1000], Loss: 0.0002
Epoch [144/1000], Loss: 0.0002
Epoch [145/1000], Loss: 0.0002
Epoch [146/1000], Loss: 0.0002
Epoch [147/1000], Loss: 0.0002
Epoch [148/1000], Loss: 0.0002
Epoch [149/1000], Loss: 0.0002
Epoch [150/1000], Loss: 0.0002
Epoch [151/1000], Loss: 0.0002
Epoch [152/1000], Loss: 0.0002
Epoch [153/1000], Loss: 0.0002
Epoch [154/1000], Loss: 0.0002
Epoch [155/1000], Loss: 0.0001
Epoch [156/1000], Loss: 0.0001
Epoch [157/1000], Loss: 0.0001
Epoch [158/1000], Loss: 0.0001
Epoch [159/1000], Loss: 0.0001
Epoch [160/1000], Loss: 0.0001
Epoch [161/1000], Loss: 0.0001
Epoch [162/1000], Loss: 0.0001
Epoch [163/1000], Loss: 0.0001
Epoch [164/1000], Loss: 0.0001
Epoch [165/1000], Loss: 0.0001
Epoch [166/1000], Loss: 0.0001
Epoch [167/1000], Loss: 0.0001
Epoch [168/1000], Loss: 0.0001
Epoch [169/1000], Loss: 0.0001
Epoch [170/1000], Loss: 0.0001
Epoch [171/1000], Loss: 0.0001
Epoch [172/1000], Loss: 0.0001
Epoch [173/1000], Loss: 0.0001
Epoch [174/1000], Loss: 0.0001
Epoch [175/1000], Loss: 0.0001
Epoch [176/1000], Loss: 0.0001
Epoch [177/1000], Loss: 0.0001
Epoch [178/1000], Loss: 0.0001
Epoch [179/1000], Loss: 0.0001
Epoch [180/1000], Loss: 0.0001
Epoch [181/1000], Loss: 0.0001
Epoch [182/1000], Loss: 0.0001
Epoch [183/1000], Loss: 0.0001
Epoch [184/1000], Loss: 0.0001
Epoch [185/1000], Loss: 0.0001
Epoch [186/1000], Loss: 0.0001
Epoch [187/1000], Loss: 0.0001
Epoch [188/1000], Loss: 0.0001
Epoch [189/1000], Loss: 0.0001
Epoch [190/1000], Loss: 0.0001
Epoch [191/1000], Loss: 0.0001
Epoch [192/1000], Loss: 0.0001
Epoch [193/1000], Loss: 0.0001
Epoch [194/1000], Loss: 0.0001
Epoch [195/1000], Loss: 0.0001
Epoch [196/1000], Loss: 0.0001
Epoch [197/1000], Loss: 0.0001
Epoch [198/1000], Loss: 0.0001
Epoch [199/1000], Loss: 0.0001
Epoch [200/1000], Loss: 0.0001
Epoch [201/1000], Loss: 0.0001
Epoch [202/1000], Loss: 0.0001
Epoch [203/1000], Loss: 0.0001
Epoch [204/1000], Loss: 0.0001
Epoch [205/1000], Loss: 0.0001
Epoch [206/1000], Loss: 0.0001
Epoch [207/1000], Loss: 0.0001
Epoch [208/1000], Loss: 0.0001
Epoch [209/1000], Loss: 0.0001
Epoch [210/1000], Loss: 0.0001
Epoch [211/1000], Loss: 0.0001
Epoch [212/1000], Loss: 0.0001
Epoch [213/1000], Loss: 0.0001
Epoch [214/1000], Loss: 0.0001
Epoch [215/1000], Loss: 0.0001
Epoch [216/1000], Loss: 0.0001
Epoch [217/1000], Loss: 0.0001
Epoch [218/1000], Loss: 0.0001
Epoch [219/1000], Loss: 0.0001
Epoch [220/1000], Loss: 0.0001
Epoch [221/1000], Loss: 0.0001
Epoch [222/1000], Loss: 0.0001
Epoch [223/1000], Loss: 0.0001
Epoch [224/1000], Loss: 0.0001
Epoch [225/1000], Loss: 0.0001
Epoch [226/1000], Loss: 0.0001
Epoch [227/1000], Loss: 0.0001
Epoch [228/1000], Loss: 0.0001
Epoch [229/1000], Loss: 0.0001
Epoch [230/1000], Loss: 0.0001
Epoch [231/1000], Loss: 0.0001
Epoch [232/1000], Loss: 0.0001
Epoch [233/1000], Loss: 0.0001
Epoch [234/1000], Loss: 0.0001
Epoch [235/1000], Loss: 0.0001
Epoch [236/1000], Loss: 0.0001
Epoch [237/1000], Loss: 0.0001
Epoch [238/1000], Loss: 0.0001
Epoch [239/1000], Loss: 0.0001
Epoch [240/1000], Loss: 0.0001
Epoch [241/1000], Loss: 0.0001
Epoch [242/1000], Loss: 0.0001
Epoch [243/1000], Loss: 0.0001
Epoch [244/1000], Loss: 0.0001
Epoch [245/1000], Loss: 0.0001
Epoch [246/1000], Loss: 0.0001
Epoch [247/1000], Loss: 0.0001
Epoch [248/1000], Loss: 0.0001
Epoch [249/1000], Loss: 0.0001
Epoch [250/1000], Loss: 0.0001
Epoch [251/1000], Loss: 0.0001
Epoch [252/1000], Loss: 0.0001
Epoch [253/1000], Loss: 0.0001
Epoch [254/1000], Loss: 0.0001
Epoch [255/1000], Loss: 0.0001
Epoch [256/1000], Loss: 0.0001
Epoch [257/1000], Loss: 0.0001
Epoch [258/1000], Loss: 0.0001
Epoch [259/1000], Loss: 0.0001
Epoch [260/1000], Loss: 0.0001
Epoch [261/1000], Loss: 0.0001
Epoch [262/1000], Loss: 0.0001
Epoch [263/1000], Loss: 0.0001
Epoch [264/1000], Loss: 0.0001
Epoch [265/1000], Loss: 0.0001
Epoch [266/1000], Loss: 0.0001
Epoch [267/1000], Loss: 0.0001
Epoch [268/1000], Loss: 0.0001
Epoch [269/1000], Loss: 0.0001
Epoch [270/1000], Loss: 0.0001
Epoch [271/1000], Loss: 0.0001
Epoch [272/1000], Loss: 0.0001
Epoch [273/1000], Loss: 0.0001
Epoch [274/1000], Loss: 0.0001
Epoch [275/1000], Loss: 0.0001
Epoch [276/1000], Loss: 0.0001
Epoch [277/1000], Loss: 0.0001
Epoch [278/1000], Loss: 0.0001
Epoch [279/1000], Loss: 0.0001
Epoch [280/1000], Loss: 0.0001
Epoch [281/1000], Loss: 0.0000
Epoch [282/1000], Loss: 0.0000
Epoch [283/1000], Loss: 0.0000
Epoch [284/1000], Loss: 0.0000
Epoch [285/1000], Loss: 0.0000
Epoch [286/1000], Loss: 0.0000
Epoch [287/1000], Loss: 0.0000
Epoch [288/1000], Loss: 0.0000
Epoch [289/1000], Loss: 0.0000
Epoch [290/1000], Loss: 0.0000
Epoch [291/1000], Loss: 0.0000
Epoch [292/1000], Loss: 0.0000
Epoch [293/1000], Loss: 0.0000
Epoch [294/1000], Loss: 0.0000
Epoch [295/1000], Loss: 0.0000
Epoch [296/1000], Loss: 0.0000
Epoch [297/1000], Loss: 0.0000
Epoch [298/1000], Loss: 0.0000
Epoch [299/1000], Loss: 0.0000
Epoch [300/1000], Loss: 0.0000
Epoch [301/1000], Loss: 0.0000
Epoch [302/1000], Loss: 0.0000
Epoch [303/1000], Loss: 0.0000
Epoch [304/1000], Loss: 0.0000
Epoch [305/1000], Loss: 0.0000
Epoch [306/1000], Loss: 0.0000
Epoch [307/1000], Loss: 0.0000
Epoch [308/1000], Loss: 0.0000
Epoch [309/1000], Loss: 0.0000
Epoch [310/1000], Loss: 0.0000
Epoch [311/1000], Loss: 0.0000
Epoch [312/1000], Loss: 0.0000
Epoch [313/1000], Loss: 0.0000
Epoch [314/1000], Loss: 0.0000
Epoch [315/1000], Loss: 0.0000
Epoch [316/1000], Loss: 0.0000
Epoch [317/1000], Loss: 0.0000
Epoch [318/1000], Loss: 0.0000
Epoch [319/1000], Loss: 0.0000
Epoch [320/1000], Loss: 0.0000
Epoch [321/1000], Loss: 0.0000
Epoch [322/1000], Loss: 0.0000
Epoch [323/1000], Loss: 0.0000
Epoch [324/1000], Loss: 0.0000
Epoch [325/1000], Loss: 0.0000
Epoch [326/1000], Loss: 0.0000
Epoch [327/1000], Loss: 0.0000
Epoch [328/1000], Loss: 0.0000
Epoch [329/1000], Loss: 0.0000
Epoch [330/1000], Loss: 0.0000
Epoch [331/1000], Loss: 0.0000
Epoch [332/1000], Loss: 0.0000
Epoch [333/1000], Loss: 0.0000
Epoch [334/1000], Loss: 0.0000
Epoch [335/1000], Loss: 0.0000
Epoch [336/1000], Loss: 0.0000
Epoch [337/1000], Loss: 0.0000
Epoch [338/1000], Loss: 0.0000
Epoch [339/1000], Loss: 0.0000
Epoch [340/1000], Loss: 0.0000
Epoch [341/1000], Loss: 0.0000
Epoch [342/1000], Loss: 0.0000
Epoch [343/1000], Loss: 0.0000
Epoch [344/1000], Loss: 0.0000
Epoch [345/1000], Loss: 0.0000
Epoch [346/1000], Loss: 0.0000
Epoch [347/1000], Loss: 0.0000
Epoch [348/1000], Loss: 0.0000
Epoch [349/1000], Loss: 0.0000
Epoch [350/1000], Loss: 0.0000
Epoch [351/1000], Loss: 0.0000
Epoch [352/1000], Loss: 0.0000
Epoch [353/1000], Loss: 0.0000
Epoch [354/1000], Loss: 0.0000
Epoch [355/1000], Loss: 0.0000
Epoch [356/1000], Loss: 0.0000
Epoch [357/1000], Loss: 0.0000
Epoch [358/1000], Loss: 0.0000
Epoch [359/1000], Loss: 0.0000
Epoch [360/1000], Loss: 0.0000
Epoch [361/1000], Loss: 0.0000
Epoch [362/1000], Loss: 0.0000
Epoch [363/1000], Loss: 0.0000
Epoch [364/1000], Loss: 0.0000
Epoch [365/1000], Loss: 0.0000
Epoch [366/1000], Loss: 0.0000
Epoch [367/1000], Loss: 0.0000
Epoch [368/1000], Loss: 0.0000
Epoch [369/1000], Loss: 0.0000
Epoch [370/1000], Loss: 0.0000
Epoch [371/1000], Loss: 0.0000
Epoch [372/1000], Loss: 0.0000
Epoch [373/1000], Loss: 0.0000
Epoch [374/1000], Loss: 0.0000
Epoch [375/1000], Loss: 0.0000
Epoch [376/1000], Loss: 0.0000
Epoch [377/1000], Loss: 0.0000
Epoch [378/1000], Loss: 0.0000
Epoch [379/1000], Loss: 0.0000
Epoch [380/1000], Loss: 0.0000
Epoch [381/1000], Loss: 0.0000
Epoch [382/1000], Loss: 0.0000
Epoch [383/1000], Loss: 0.0000
Epoch [384/1000], Loss: 0.0000
Epoch [385/1000], Loss: 0.0000
Epoch [386/1000], Loss: 0.0000
Epoch [387/1000], Loss: 0.0000
Epoch [388/1000], Loss: 0.0000
Epoch [389/1000], Loss: 0.0000
Epoch [390/1000], Loss: 0.0000
Epoch [391/1000], Loss: 0.0000
Epoch [392/1000], Loss: 0.0000
Epoch [393/1000], Loss: 0.0000
Epoch [394/1000], Loss: 0.0000
Epoch [395/1000], Loss: 0.0000
Epoch [396/1000], Loss: 0.0000
Epoch [397/1000], Loss: 0.0000
Epoch [398/1000], Loss: 0.0000
Epoch [399/1000], Loss: 0.0000
Epoch [400/1000], Loss: 0.0000
Epoch [401/1000], Loss: 0.0000
Epoch [402/1000], Loss: 0.0000
Epoch [403/1000], Loss: 0.0000
Epoch [404/1000], Loss: 0.0000
Epoch [405/1000], Loss: 0.0000
Epoch [406/1000], Loss: 0.0000
Epoch [407/1000], Loss: 0.0000
Epoch [408/1000], Loss: 0.0000
Epoch [409/1000], Loss: 0.0000
Epoch [410/1000], Loss: 0.0000
Epoch [411/1000], Loss: 0.0000
Epoch [412/1000], Loss: 0.0000
Epoch [413/1000], Loss: 0.0000
Epoch [414/1000], Loss: 0.0000
Epoch [415/1000], Loss: 0.0000
Epoch [416/1000], Loss: 0.0000
Epoch [417/1000], Loss: 0.0000
Epoch [418/1000], Loss: 0.0000
Epoch [419/1000], Loss: 0.0000
Epoch [420/1000], Loss: 0.0000
Epoch [421/1000], Loss: 0.0000
Epoch [422/1000], Loss: 0.0000
Epoch [423/1000], Loss: 0.0000
Epoch [424/1000], Loss: 0.0000
Epoch [425/1000], Loss: 0.0000
Epoch [426/1000], Loss: 0.0000
Epoch [427/1000], Loss: 0.0000
Epoch [428/1000], Loss: 0.0000
Epoch [429/1000], Loss: 0.0000
Epoch [430/1000], Loss: 0.0000
Epoch [431/1000], Loss: 0.0000
Epoch [432/1000], Loss: 0.0000
Epoch [433/1000], Loss: 0.0000
Epoch [434/1000], Loss: 0.0000
Epoch [435/1000], Loss: 0.0000
Epoch [436/1000], Loss: 0.0000
Epoch [437/1000], Loss: 0.0000
Epoch [438/1000], Loss: 0.0000
Epoch [439/1000], Loss: 0.0000
Epoch [440/1000], Loss: 0.0000
Epoch [441/1000], Loss: 0.0000
Epoch [442/1000], Loss: 0.0000
Epoch [443/1000], Loss: 0.0000
Epoch [444/1000], Loss: 0.0000
Epoch [445/1000], Loss: 0.0000
Epoch [446/1000], Loss: 0.0000
Epoch [447/1000], Loss: 0.0000
Epoch [448/1000], Loss: 0.0000
Epoch [449/1000], Loss: 0.0000
Epoch [450/1000], Loss: 0.0000
Epoch [451/1000], Loss: 0.0000
Epoch [452/1000], Loss: 0.0000
Epoch [453/1000], Loss: 0.0000
Epoch [454/1000], Loss: 0.0000
Epoch [455/1000], Loss: 0.0000
Epoch [456/1000], Loss: 0.0000
Epoch [457/1000], Loss: 0.0000
Epoch [458/1000], Loss: 0.0000
Epoch [459/1000], Loss: 0.0000
Epoch [460/1000], Loss: 0.0000
Epoch [461/1000], Loss: 0.0000
Epoch [462/1000], Loss: 0.0000
Epoch [463/1000], Loss: 0.0000
Epoch [464/1000], Loss: 0.0000
Epoch [465/1000], Loss: 0.0000
Epoch [466/1000], Loss: 0.0000
Epoch [467/1000], Loss: 0.0000
Epoch [468/1000], Loss: 0.0000
Epoch [469/1000], Loss: 0.0000
Epoch [470/1000], Loss: 0.0000
Epoch [471/1000], Loss: 0.0000
Epoch [472/1000], Loss: 0.0000
Epoch [473/1000], Loss: 0.0000
Epoch [474/1000], Loss: 0.0000
Epoch [475/1000], Loss: 0.0000
Epoch [476/1000], Loss: 0.0000
Epoch [477/1000], Loss: 0.0000
Epoch [478/1000], Loss: 0.0000
Epoch [479/1000], Loss: 0.0000
Epoch [480/1000], Loss: 0.0000
Epoch [481/1000], Loss: 0.0000
Epoch [482/1000], Loss: 0.0000
Epoch [483/1000], Loss: 0.0000
Epoch [484/1000], Loss: 0.0000
Epoch [485/1000], Loss: 0.0000
Epoch [486/1000], Loss: 0.0000
Epoch [487/1000], Loss: 0.0000
Epoch [488/1000], Loss: 0.0000
Epoch [489/1000], Loss: 0.0000
Epoch [490/1000], Loss: 0.0000
Epoch [491/1000], Loss: 0.0000
Epoch [492/1000], Loss: 0.0000
Epoch [493/1000], Loss: 0.0000
Epoch [494/1000], Loss: 0.0000
Epoch [495/1000], Loss: 0.0000
Epoch [496/1000], Loss: 0.0000
Epoch [497/1000], Loss: 0.0000
Epoch [498/1000], Loss: 0.0000
Epoch [499/1000], Loss: 0.0000
Epoch [500/1000], Loss: 0.0000
Epoch [501/1000], Loss: 0.0000
Epoch [502/1000], Loss: 0.0000
Epoch [503/1000], Loss: 0.0000
Epoch [504/1000], Loss: 0.0000
Epoch [505/1000], Loss: 0.0000
Epoch [506/1000], Loss: 0.0000
Epoch [507/1000], Loss: 0.0000
Epoch [508/1000], Loss: 0.0000
Epoch [509/1000], Loss: 0.0000
Epoch [510/1000], Loss: 0.0000
Epoch [511/1000], Loss: 0.0000
Epoch [512/1000], Loss: 0.0000
Epoch [513/1000], Loss: 0.0000
Epoch [514/1000], Loss: 0.0000
Epoch [515/1000], Loss: 0.0000
Epoch [516/1000], Loss: 0.0000
Epoch [517/1000], Loss: 0.0000
Epoch [518/1000], Loss: 0.0000
Epoch [519/1000], Loss: 0.0000
Epoch [520/1000], Loss: 0.0000
Epoch [521/1000], Loss: 0.0000
Epoch [522/1000], Loss: 0.0000
Epoch [523/1000], Loss: 0.0000
Epoch [524/1000], Loss: 0.0000
Epoch [525/1000], Loss: 0.0000
Epoch [526/1000], Loss: 0.0000
Epoch [527/1000], Loss: 0.0000
Epoch [528/1000], Loss: 0.0000
Epoch [529/1000], Loss: 0.0000
Epoch [530/1000], Loss: 0.0000
Epoch [531/1000], Loss: 0.0000
Epoch [532/1000], Loss: 0.0000
Epoch [533/1000], Loss: 0.0000
Epoch [534/1000], Loss: 0.0000
Epoch [535/1000], Loss: 0.0000
Epoch [536/1000], Loss: 0.0000
Epoch [537/1000], Loss: 0.0000
Epoch [538/1000], Loss: 0.0000
Epoch [539/1000], Loss: 0.0000
Epoch [540/1000], Loss: 0.0000
Epoch [541/1000], Loss: 0.0000
Epoch [542/1000], Loss: 0.0000
Epoch [543/1000], Loss: 0.0000
Epoch [544/1000], Loss: 0.0000
Epoch [545/1000], Loss: 0.0000
Epoch [546/1000], Loss: 0.0000
Epoch [547/1000], Loss: 0.0000
Epoch [548/1000], Loss: 0.0000
Epoch [549/1000], Loss: 0.0000
Epoch [550/1000], Loss: 0.0000
Epoch [551/1000], Loss: 0.0000
Epoch [552/1000], Loss: 0.0000
Epoch [553/1000], Loss: 0.0000
Epoch [554/1000], Loss: 0.0000
Epoch [555/1000], Loss: 0.0000
Epoch [556/1000], Loss: 0.0000
Epoch [557/1000], Loss: 0.0000
Epoch [558/1000], Loss: 0.0000
Epoch [559/1000], Loss: 0.0000
Epoch [560/1000], Loss: 0.0000
Epoch [561/1000], Loss: 0.0000
Epoch [562/1000], Loss: 0.0000
Epoch [563/1000], Loss: 0.0000
Epoch [564/1000], Loss: 0.0000
Epoch [565/1000], Loss: 0.0000
Epoch [566/1000], Loss: 0.0000
Epoch [567/1000], Loss: 0.0000
Epoch [568/1000], Loss: 0.0000
Epoch [569/1000], Loss: 0.0000
Epoch [570/1000], Loss: 0.0000
Epoch [571/1000], Loss: 0.0000
Epoch [572/1000], Loss: 0.0000
Epoch [573/1000], Loss: 0.0000
Epoch [574/1000], Loss: 0.0000
Epoch [575/1000], Loss: 0.0000
Epoch [576/1000], Loss: 0.0000
Epoch [577/1000], Loss: 0.0000
Epoch [578/1000], Loss: 0.0000
Epoch [579/1000], Loss: 0.0000
Epoch [580/1000], Loss: 0.0000
Epoch [581/1000], Loss: 0.0000
Epoch [582/1000], Loss: 0.0000
Epoch [583/1000], Loss: 0.0000
Epoch [584/1000], Loss: 0.0000
Epoch [585/1000], Loss: 0.0000
Epoch [586/1000], Loss: 0.0000
Epoch [587/1000], Loss: 0.0000
Epoch [588/1000], Loss: 0.0000
Epoch [589/1000], Loss: 0.0000
Epoch [590/1000], Loss: 0.0000
Epoch [591/1000], Loss: 0.0000
Epoch [592/1000], Loss: 0.0000
Epoch [593/1000], Loss: 0.0000
Epoch [594/1000], Loss: 0.0000
Epoch [595/1000], Loss: 0.0000
Epoch [596/1000], Loss: 0.0000
Epoch [597/1000], Loss: 0.0000
Epoch [598/1000], Loss: 0.0000
Epoch [599/1000], Loss: 0.0000
Epoch [600/1000], Loss: 0.0000
Epoch [601/1000], Loss: 0.0000
Epoch [602/1000], Loss: 0.0000
Epoch [603/1000], Loss: 0.0000
Epoch [604/1000], Loss: 0.0000
Epoch [605/1000], Loss: 0.0000
Epoch [606/1000], Loss: 0.0000
Epoch [607/1000], Loss: 0.0000
Epoch [608/1000], Loss: 0.0000
Epoch [609/1000], Loss: 0.0000
Epoch [610/1000], Loss: 0.0000
Epoch [611/1000], Loss: 0.0000
Epoch [612/1000], Loss: 0.0000
Epoch [613/1000], Loss: 0.0000
Epoch [614/1000], Loss: 0.0000
Epoch [615/1000], Loss: 0.0000
Epoch [616/1000], Loss: 0.0000
Epoch [617/1000], Loss: 0.0000
Epoch [618/1000], Loss: 0.0000
Epoch [619/1000], Loss: 0.0000
Epoch [620/1000], Loss: 0.0000
Epoch [621/1000], Loss: 0.0000
Epoch [622/1000], Loss: 0.0000
Epoch [623/1000], Loss: 0.0000
Epoch [624/1000], Loss: 0.0000
Epoch [625/1000], Loss: 0.0000
Epoch [626/1000], Loss: 0.0000
Epoch [627/1000], Loss: 0.0000
Epoch [628/1000], Loss: 0.0000
Epoch [629/1000], Loss: 0.0000
Epoch [630/1000], Loss: 0.0000
Epoch [631/1000], Loss: 0.0000
Epoch [632/1000], Loss: 0.0000
Epoch [633/1000], Loss: 0.0000
Epoch [634/1000], Loss: 0.0000
Epoch [635/1000], Loss: 0.0000
Epoch [636/1000], Loss: 0.0000
Epoch [637/1000], Loss: 0.0000
Epoch [638/1000], Loss: 0.0000
Epoch [639/1000], Loss: 0.0000
Epoch [640/1000], Loss: 0.0000
Epoch [641/1000], Loss: 0.0000
Epoch [642/1000], Loss: 0.0000
Epoch [643/1000], Loss: 0.0000
Epoch [644/1000], Loss: 0.0000
Epoch [645/1000], Loss: 0.0000
Epoch [646/1000], Loss: 0.0000
Epoch [647/1000], Loss: 0.0000
Epoch [648/1000], Loss: 0.0000
Epoch [649/1000], Loss: 0.0000
Epoch [650/1000], Loss: 0.0000
Epoch [651/1000], Loss: 0.0000
Epoch [652/1000], Loss: 0.0000
Epoch [653/1000], Loss: 0.0000
Epoch [654/1000], Loss: 0.0000
Epoch [655/1000], Loss: 0.0000
Epoch [656/1000], Loss: 0.0000
Epoch [657/1000], Loss: 0.0000
Epoch [658/1000], Loss: 0.0000
Epoch [659/1000], Loss: 0.0000
Epoch [660/1000], Loss: 0.0000
Epoch [661/1000], Loss: 0.0000
Epoch [662/1000], Loss: 0.0000
Epoch [663/1000], Loss: 0.0000
Epoch [664/1000], Loss: 0.0000
Epoch [665/1000], Loss: 0.0000
Epoch [666/1000], Loss: 0.0000
Epoch [667/1000], Loss: 0.0000
Epoch [668/1000], Loss: 0.0000
Epoch [669/1000], Loss: 0.0000
Epoch [670/1000], Loss: 0.0000
Epoch [671/1000], Loss: 0.0000
Epoch [672/1000], Loss: 0.0000
Epoch [673/1000], Loss: 0.0000
Epoch [674/1000], Loss: 0.0000
Epoch [675/1000], Loss: 0.0000
Epoch [676/1000], Loss: 0.0000
Epoch [677/1000], Loss: 0.0000
Epoch [678/1000], Loss: 0.0000
Epoch [679/1000], Loss: 0.0000
Epoch [680/1000], Loss: 0.0000
Epoch [681/1000], Loss: 0.0000
Epoch [682/1000], Loss: 0.0000
Epoch [683/1000], Loss: 0.0000
Epoch [684/1000], Loss: 0.0000
Epoch [685/1000], Loss: 0.0000
Epoch [686/1000], Loss: 0.0000
Epoch [687/1000], Loss: 0.0000
Epoch [688/1000], Loss: 0.0000
Epoch [689/1000], Loss: 0.0000
Epoch [690/1000], Loss: 0.0000
Epoch [691/1000], Loss: 0.0000
Epoch [692/1000], Loss: 0.0000
Epoch [693/1000], Loss: 0.0000
Epoch [694/1000], Loss: 0.0000
Epoch [695/1000], Loss: 0.0000
Epoch [696/1000], Loss: 0.0000
Epoch [697/1000], Loss: 0.0000
Epoch [698/1000], Loss: 0.0000
Epoch [699/1000], Loss: 0.0000
Epoch [700/1000], Loss: 0.0000
Epoch [701/1000], Loss: 0.0000
Epoch [702/1000], Loss: 0.0000
